Survey_Number,Var_Name,Var_Text
7,SPOTHER,OTHER PROTESTANT DENOMINATIONS
7,CESD1,HOW MUCH TIME FELT DEPRESSED IN PAST WK
7,HEFINFO,NUMBER OF HEF INFORMANT
7,NOGO,ODAT TIMES I THINK I AM NO GOOD AT ALL
7,RELHHD1,4RELATION OF 14TH PERSON (VISITOR) TO HEAD
7,MAOCC10,MOTHERS CENSUS OCCUPATION CODE (2010)
7,ABRAPE,PREGNANT AS RESULT OF RAPE
7,SNSMFRST,WHICH SOCIAL NETWORK DID YOU JOIN FIRST
7,FEPOL,YMEN OR WOMEN BETTER SUITED FOR POLITICS
7,SPKLANG,2WHAT LANGUAGE(S) DO YOU SPEAK WELL?             
7,WHERE3,WHERE IS 3RD PERSON STAYING?
7,STRESS,HOW OFTEN DOES R FIND WORK STRESSFUL
7,PADEG,FATHERS HIGHEST DEGREE
7,INTECON,INTERESTED IN ECONOMIC ISSUES
7,SNSMOTH1,DO YOU USE ANY OTHER SOCIAL NETWORKS
7,WHERE11,WHERE IS 11TH PERSON (VISITOR) STAYING?
7,WRKSLF,STR 1ST JOB: SELF-EMPLOYED OR NO?
7,MAR1,4MARITAL STATUS OF 14TH PERSON (VISITOR)
7,AGEKDBRN,R'S AGE WHEN 1ST CHILD BORN
7,INCOME,72TOTAL FAMILY INCOME
7,MARBLK,CLOSE RELATIVE MARRY BLACK
7,TUMBLR,USE TUMBLR
7,RELACTIV,1HOW OFTEN DOES R TAKE PART IN RELIG ACTIVITIES
7,YEAR,LYWHAT IS YOUR YEARLY WAGE BEFORE TAX           
7,SATJOB,7JOB SATISFACTION IN GENERAL
7,NATRACEY,ASSISTANCE TO BLACKS -- VERSION Y
7,OCC10,RS CENSUS OCCUPATION CODE (2010)
7,VOEDNME1,POSTSECONDARY INSTITUTION ATTENDED FOR CREDIT
7,PASEI10INC,PERCENTAGE OF $45K+ EARNERS IN PAOCC10 BASED ON ACS 2010
7,SPANINT,"IF NO SPANISH, R COULD HAVE BEEN INTERVIEWED IN ENGLISH"
7,RELIG,16RELIGION IN WHICH RAISED
7,AGE,WEDCRRS AGE AT CURRENT MARRIAGE
7,VSTRAT,VARIANCE STRATUM
7,SEX,2SEX OF PERSON NUMBER 2
7,CESD5,HOW MUCH TIME FELT SAD IN PAST WK
7,NEWS,12PAST 12 MONTHS R WEB TO LEARN NEWS
7,SPHRS1,NUMBER OF HRS SPOUSE WORKED LAST WEEK
7,LIBATH,ALLOW ANTI-RELIGIOUS BOOK IN LIBRARY
7,INCOME,98TOTAL FAMILY INCOME
7,INCOM16,RS FAMILY INCOME WHEN 16 YRS OLD
7,MODE,INTERVIEW DONE IN-PERSON OR OVER THE PHONE
7,HUNT,1DOES R OR SPOUSE OR PARTNER HUNT
7,RELSP10,RELATIONSHIP OF PERSON 10 TO SPOUSE OF HOUSEHO
7,WEBMOB,R USES HOME INTERNET THROUGH MOBILE DEVICE
7,TAX,RS FEDERAL INCOME TAX
7,WORDE,WORD E
7,ABPOOR,1LAW SHOULD ALLOW ABORTION IF FAMILY LOW INCOME
7,CONPRESS,CONFIDENCE IN PRESS
7,RELHHD1,0RELATION OF 1OTH PERSON TO HOUSEHOLD HEAD
7,STRESS,12STRESS MANAGEMENT PROGRAM LAST 12 MONTHS
7,UNION,DOES R OR SPOUSE BELONG TO UNION
7,SEI10INC,PERCENTAGE OF $45K+ EARNERS IN OCC10 BASED ON ACS 2010
7,MAJOR1,COLLEGE MAJOR 1
7,ABHLTH,WOMAN'S HEALTH SERIOUSLY ENDANGERED
7,HHTYPE1,HOUSEHOLD TYPE (CONDENSED)
7,RIFLE,S50SHOULD HIGH POWER RIFLE SALE BE LIMITED TO MILITARY
7,COOTHER,OTHER PROTESTANT DENOMINATIONS
7,NATARMSY,NATIONAL DEFENSE -- VERSION Y
7,ARTTIME,DID NOT GO DUE TO LACK OF TIME
7,HIVTEST,1IN WHAT MONTH AND YEAR WAS YOUR LAST HIV TEST
7,GENDER10,GENDER OF 10TH PERSON
7,GENDEREQ,GOV RESP TO PROMOTE EQUALITY
7,ISCO88,"RESPONDENT'S OCCUPATION, 1980 CENSUS & 1988 ISCO CODE"
7,SIBS,NUMBER OF BROTHERS AND SISTERS
7,HOMOSEX,HOMOSEXUAL SEX RELATIONS
7,INTRACE2,INTERVIEWER S RACE2
7,SUIYRS1,HOW MANY YEARS SINCE CLOSEST SUICIDE
7,CONBUS,YMAJOR COMPANIES -- VERSION Z
7,COSEI10,EDUCPERCENTAGE OF SOME COLLEGE EDUC IN COOCC10 BASED ON ACS 2010
7,MNTLHLTH,DAYS OF POOR MENTAL HEALTH PAST 30 DAYS
7,RELSP9,RELATIONSHIP OF PERSON 9 TO SPOUSE OF HOUSEHOL
7,SPKLANG,3WHAT LANGUAGE(S) DO YOU SPEAK WELL?             
7,POPESPKS,POPE IS INFALLIBLE ON MATTERS OF FAITH OR MORALS
7,RELIG,3RELIGIOUS PREFERENCE OF PERSON #3
7,WHERE1,1WHERE IS 11TH PERSON (VISITOR) STAYING?
7,CONDRIFT,SCI KNOWLEDGE: THE CONTINENTS HAVE BEEN MOVING
7,PAISCO88,"R'S FATHER'S OCCUPATION, 1980 CENSUS & 1988 ISCO CODE"
7,RELATE1,0RELATIONSHIP OF 10TH PERSON TO HOUSEHOLD HEAD
7,UNEMP,5UNEMPLOYED IN LAST 5 YRS
7,CLASS,YSUBJECTIVE SOCIAL CLASS-VERSION Y
7,SPDIPGED,"SPOUSE DIPLOMA, GED, OR OTHER"
7,SPKMSLM,ALLOW MUSLIM CLERGYMEN PREACHING HATRED OF THE US
7,ISSP,FILTER FOR ISSP CASES
7,SUINUM1,PEOPLE R KNOWS SUICIDE OVER LIFETIME
7,GENDER1,2GENDER OF 12TH PERSON (VISITOR)
7,INTHISP,"IS INTERVIEWER SPANISH, HISPANIC OR LATINO"
7,FAIR,WHTSWHITES COMMITTED TO FAIR AND EQUAL TREATMENT OF
7,NATEDUC,YEDUCATION -- VERSION Y
7,RACE,CEN3WHAT IS RS RACE 3RD MENTION
7,VISITORS,NUMBER OF VISITORS IN HOUSEHOLD
7,PRFMWHY2,IMP OF WANTING TO EXPERIENCE HIGH QUALITY ART IN DECISION TO ATTEND PERF
7,TAXRICH,TAXES ON HIGH INCOME PEOPLE TOO HIGH
7,RACDIF4,DIFFERENCES DUE TO LACK OF WILL
7,OLD2,AGE OF 2ND PERSON
7,SEX,3SEX OF PERSON NUMBER 3
7,OTHER,3PERSON #3 IS OTHER TYPE OF ACQUAINTANCE
7,SEX,HARR EXPERIENCED SEXUAL HARASSMENT
7,HLTHSTRT,POOR?HUADDHOUSING UNIT (HU) AT ADDRESS?HUADDWHYWHY THERE IS NO HU AT THIS ADDRESSDWELLPRETYPE OF STRUCTURE IN WHICH THE RESPONDENT LIVESKIDSINHHAT THIS HOUSEHOLDRESPONDESTIMATE OF THE PROBABILITY THAT THIS HOUSEHOLD WILL RESPOND TO THE SURVEYINCUSPOPTHE REST OF THE GENERAL UNITED STATES PNEISAFEHOW SAFE INTERVIEWER THINKS NEIGHBORHOOD ISRLOOKSR PHYSICAL ATTRACTIVENESS RATINGRGROOMEDR GROOMING RATINGRWEIGHTR WEIGHT RATINGHUCLEANR HU INTERIOR CLEANLINESS RATINGRHLTHENDR HEALTH RATINGWTSSWEIGHT VARIABLE
7,SOLARREV,SCI KNOWLEDGE: HOW LONG THE EARTH GOES AROUND THE SUN
7,OTHLANG,1WHAT OTHER LANGUAGES DOES R SPEAK
7,SPSEI10EDUC,PERCENTAGE OF SOME COLLEGE EDUC IN SPOCC10 BASED ON ACS 2010
7,MOSTHRS,MOST HRS/WEEK WORKED IN PAST MONTH
7,JOBEASY,HOW EASY IF R FIND A JOB AS GOOD AS CURRENT ONE
7,NOGO,1PERFORMANCE OR EXHIBIT
7,WRKENJOY,ENJOY JOB EVEN IF $ NOT NEEDED
7,OLD10,AGE OF 1OTH PERSON
7,RACDIF3,DIFFERENCES DUE TO LACK OF EDUCATION
7,AGE,2AGE OF PERSON #2
7,EDUC,2EDUCATION LEVEL OF PERSON #2
7,FAIR,PEOPLE FAIR OR TRY TO TAKE ADVANTAGE
7,PAISCO08,"R'S FATHER'S OCCUPATION, 2010 CENSUS & 2008 ISCO CODE"
7,RACE,3RACE OF PERSON NUMBER 3
7,STRESSWK,STRESS AT WORK IN PAST 2 WKS
7,SATJOB,JOB OR HOUSEWORK
7,COLHOMO,ALLOW HOMOSEXUAL TO TEACH
7,AIDUNEMP,GOVTS RESP: PROVIDE FOR THE UNEMPLOYED
7,SPSEI10,INCPERCENTAGE OF $45K+ EARNERS IN SPOCC10 BASED ON ACS 2010
7,WHERE1,4WHERE IS 14TH PERSON (VISITOR) STAYING?
7,MOVEINUS,I WOULD MOVE WITHIN THE USA FOR WORK
7,WHOELSE2,PRESENCE OF OTHERS: OLDER CHILDREN
7,YEAR,SJOBTIME AT CURRENT JOB
7,FLEXHRS1,IMPORTANCE OF FLEXIBLE HRS. AT WORK
7,PARTYID,3PARTY ID OF PERSON #3
7,FECHLD,MOTHER WORKING DOESN'T HURT CHILDREN
7,GIVINFFOR,SHOULD GOVT COLLECT FOREIGNER INFO WITHOUT KNOWLEDGE
7,REGION,REGION OF INTERVIEW
7,RSECJOB,RS JOB IS SECURE
7,TRUST,YCAN PEOPLE BE TRUSTED-VERSION Y
7,BORN,HOMEWHAT KIND OF HOUSE RS FAMILY LIVED AT BIRTH
7,TAXPOOR,TAXES ON LOW INCOME PEOPLE TOO HIGH
7,MASEI10,EDUCPERCENTAGE OF SOME COLLEGE EDUC IN MAOCC10 BASED ON ACS 2010
7,INTYRS,YEARS OF SERVICE AS AN INTERVIEWER AT NORC
7,RELHH1,3RELATIONSHIP OF PERSON 13 TO HEAD OF HOUSEHOLD
7,FLICKR,USE FLICKR
7,INTENVIR,INTERESTED IN ENVIRONMENTAL ISSUES
7,SEI10,EDUCPERCENTAGE OF SOME COLLEGE EDUC IN OCC10 BASED ON ACS 2010
7,CHNGEWRK,I WOULD CHANGE MY WORK FOR SOMETHING DIFFERENT
7,FAIR,HSPSHISPANICS COMMITTED TO FAIR AND EQUAL TREATMENT
7,PRFMOTHR1,OTHER REASON WHY DID NOT GO - SPECIFY
7,RACE,THASPOINTS ASSIGNED TO ASIAN AMERICAN
7,CESD4,HOW MUCH TIME FELT LONELY IN PAST WK
7,OTHLANG,CAN R SPEAK LANGUAGE OTHER THAN ENGLISH/SPANISH
7,ARTCOST,DID NOT GO DUE TO COST
7,BIBLE,FEELINGS ABOUT THE BIBLE
7,WORDG,WORD G
7,EXPTEXT,WHY IS IT BETTER TO TEST DRUG THIS WAY
7,MAR14,MARITAL STATUS OF 14TH PERSON (VISITOR)
7,HOPE4,I SEE MYSELF AS SUCCESSFUL
7,LEAVEJOB,HOW LIKELY WILL TRY TO FIND ANOTHER FIRM
7,LOTR6,I EXPECT MORE GOOD THINGS TO HAPPEN TO ME THAN BAD
7,SPHLTH,GOVT SPENDING ON HEALTH
7,RELSP1,RELATIONSHIP OF PERSON 1 TO SPOUSE OF HOUSEHOL
7,POLHITOK,EVER APPROVE OF POLICE STRIKING CITIZEN
7,PILLOK,YBIRTH CONTROL TO TEENAGERS 14-16 (FORM 2)
7,POLGBECO,WHAT IS YOUR VIEW ON POLITICS IN US & WORLD
7,RWRKINDP,R CAN WORK INDEPENDENTLY
7,TAXMID,TAXES ON MIDDLE INCOME PEOPLE TOO HIGH
7,WTSS,NRWEIGHT VARIABLE
7,HIVTEST2,WHERE DID YOU HAVE YOUR LAST HIV TEST
7,COISCO08,"PARTNER'S OCCUPATION, 2010 CENSUS & 2008 ISCO CODE"
7,HARASS5,HARASSMENT AT WORK IN PAST 5 YRS
7,ARTWHY4,IMP OF WANTING TO CELEBRATE CULTURAL HERITAGE IN DECISION TO ATTEND EXHIBIT
7,HRS1,NUMBER OF HOURS WORKED LAST WEEK
7,WKSUB,SDOES SUPERVISOR HAVE SUPERVISOR
7,VISSCI,HOW OFTEN R VISITED SCIENCE MUSEUM
7,STRESS,FLSITUATION CAUSED BY STRESSFUL CIRCUMSTANCES
7,NATENVIY,THE ENVIRONMENT -- VERSION Y
7,RACETHBL,POINTS ASSIGNED TO BLACK/AFRICAN AMERICAN
7,ARTWHY5,IMP OF WANTING TO SUPPORT COMMUNITY IN DECISION TO ATTEND EXHIBIT
7,PRFMWHY4,IMP OF WANTING TO CELEBRATE CULTURAL HERITAGE IN DECISION TO ATTEND PERF
7,WORDH,WORD H
7,SPEFTOTLT,TOTAL NUMBER OF STUDENTS ENROLLED IN COLLEGE SPOUSE ATTENDED
7,ABPOOR,WWRONG FOR WOMAN TO GET ABORTION IF LOW INCOME?
7,PARTYID,2PARTY ID OF PERSON #2
7,LOCALNUM,NUMBER OF EMPLOYEES: RS WORK SITE
7,INTRECNT,USED INTERNET/APPS YESTERDAY
7,RELATE1,RELATIONSHIP OF 1ST PERSON TO HOUSEHOLD HEAD
7,ARTTRVL,DID NOT GO BECAUSE TOO DIFICULT TO GET THERE
7,ELECTRON,SCI KNOWLEDGE: ELECTRONS ARE SMALLER THAN ATOMS
7,NATRACE,IMPROVING THE CONDITIONS OF BLACKS
7,HISPANIC,HISPANIC SPECIFIED
7,PROMOTN,IMPORTANCE OF ADVANCEMENT IN A JOB
7,FUND16,HOW FUNDAMENTALIST WAS R AT AGE 16
7,REG16,"REGION OF RESIDENCE, AGE 16"
7,SEI10,R'S SOCIOECONOMIC INDEX (2010)
7,VERDICT,WORSE TYPE OF JUDICIAL MISTAKE
7,AWAY3,IS 3RD PERSON STAYING SOMEWHERE ELSE NOW?
7,MAWRKGRW,MOTHERS EMPLOYMENT WHEN R WAS 16
7,RELHH9,RELATIONSHIP OF PERSON 9 TO HEAD OF HOUSEHOLD
7,AGE,RELEXAGE OF R AT RELIGIOUS EXPERIENCE
7,INTAGE,AGE OF INTERVIEWER
7,FEFAM,"BETTER FOR MAN TO WORK, WOMAN TEND HOME"
7,POLEFF11,DON'T HAVE ANY SAY ABOUT WHAT THE GOVERNMENT DOES       
7,MARHOMO,HOMOSEXUALS SHOULD HAVE RIGHT TO MARRY
7,KIDSSOL,RS KIDS LIVING STANDARD COMPARED TO R
7,OTHERSEX,R HAD SEX WITH SOME OTHER LAST YEAR
7,SPANSELF,"IF THIS INTERVIEW HAD ONLY BEEN AVAILABLE IN ENGLISH, WOULD YOU–"
7,GOD,OCLAST WEEK WENT TO SEE A DOCTOR? 
7,STRNGUN,STRONG UNIONS NEEDED TO PROTECT WORKERS
7,DENOM,SCHDENOMINATION OF SCHOOL CHILDREN ATTENDED
7,SUICIDE2,SUICIDE IF BANKRUPT
7,RINCOM16,RESPONDENTS INCOME
7,FAIR,HWRKDIVISION OF WORK UNFAIR TO YOU OR SPOUSE         
7,SUPERVIS,DOES R SUPERVISE OTHERS AT WORK IN MAIN JOB
7,CONARMY,YMILITARY -- VERSION Z
7,APPEMPS,APPLIED DIRECTLY TO EMPLOYERS                 
7,JBENDYR,YEAR LAST PAID JOB ENDED
7,LIBHOMO,ALLOW HOMOSEXUALS BOOK IN LIBRARY
7,AWAY1,2IS 12TH PERSON (VISITOR) STAYING ELSEWHERE NOW?
7,WHENCOL,WHEN RECEIVED COLLEGE DEGREE
7,MAR3,MARITAL STATUS OF 3RD PERSON
7,WORKWHTS,HARD WORKING - LAZY
7,MARWHT,R FAVOR CLOSE RELATIVE MARRYING WHITE PERSON
7,SEX,"SEX18SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN–"
7,NATARMS,ZSTRENGTHENING NATIONAL DEFENSE -- VER Z
7,NATEDUC,IMPROVING NATIONS EDUCATION SYSTEM
7,COSEI10,PARTNERS SOCIOECONOMIC INDEX (2010)
7,COHRS1,NUMBER OF HOURS PARTNER WORKED LAST WEEK
7,MAR1,1MARITAL STATUS OF 11TH PERSON (VISITOR)
7,RELSP1,4RELATIONSHIP OF PERSON 14 TO SPOUSE OF HOUSEHO
7,FORMWT,WEIGHT DEAL WITH EXPERIMENTAL RANDOMIZATION
7,SEI10,INCPERCENTAGE OF $45K+ EARNERS IN OCC10 BASED ON ACS 2010
7,ARTATT,ATTENDED EXHIBIT ALONE OR WITH OTHERS
7,NATMASS,MASS TRANSPORTATION
7,CUTHOURS,REDUCTION IN LENGTH OF WORK WEEK
7,EVOLVED2,ELEPHANTS EVOLVED FROM EARLIER SPECIES: TRUE OR FALSE
7,INTLWHTS,UNINTELLIGENT -INTELLIGENT
7,NATROAD,HIGHWAYS AND BRIDGES
7,PORNLAW,FEELINGS ABOUT PORNOGRAPHY LAWS
7,PRFMATT2,ATTENDED WITH CHILD
7,RELATE4,RELATIONSHIP OF 4TH PERSON TO HOUSEHOLD HEAD
7,RELIG,SPR'S SPOUSE'S RELIGION
7,RELITEN,STRENGTH OF AFFILIATION
7,SPREL,SPOUSES RELIGIOUS PREFERENCE
7,MASEI10INC,PERCENTAGE OF $45K+ EARNERS IN MAOCC10 BASED ON ACS 2010
7,NANOWILL,BENEFIT OF NANOTECHNOLOGY OUTWEIGH HARMFUL RESULTS
7,VPSU,VARIANCE PRIMARY SAMPLING UNIT
7,FEELEVEL,AMOUNT OF FEES PAID
7,RELATE7,RELATIONSHIP OF 7TH PERSON TO HOUSEHOLD HEAD
7,OLD5,AGE OF 5TH PERSON
7,VISZOO,HOW OFTEN R VISITED ZOO  LAST YEAR
7,USESKILL,HOW MUCH PAST SKILLS CAN YOU MAKE USE IN PRESENT
7,GOD,SELLSRELIGIOUS IMAGE TO SELL PRODUCTS 
7,SEX,"FREQ2NUMBER OF TIMES, SEX LAST MONTH"
7,RESPNUM,NUMBER IN FAMILY OF R
7,FAMDIF16,REASON NOT LIVING WITH PARENTS
7,ARTATT,1ATTENDED WITH SPOUSE OR PARTNER
7,JOBLOSE,IS R LIKELY TO LOSE JOB
7,COLSCINM,NUMBER OF COLLEGE-LEVEL SCI COURSES R HAVE TAKEN
7,COLMSLM,ALLOW ANTI-AMERICAN MUSLIM CLERGYMEN TEACHING IN COLLEGE
7,NATDRUG,ZREDUCING DRUG ADDICTION -- VERSION Z
7,HOMOSEX,1IS HOMOSEXUAL SEX WRONG?
7,WTSSNR,WEIGHT VARIABLE
7,USCITZN,IS R US CITIZEN
7,POPULAR,TO BE WELL LIKED OR POPULAR
7,HEALTH,12R USE WEB FOR HEALTH INFORMATION IN PAST 12 MON
7,INTEDUC,INTERESTED IN LOCAL SCHOOL ISSUES
7,SCINEWS2,MAGAZINE PRINTED OR ONLINE
7,GOD,RIGHTGOD'S LAWS SHOULD DECIDE RIGHT AND WRONG
7,HEALTH,1RS HEALTH IN GENERAL
7,XHAUSTN,HOW OFTEN DOES WORK EXHAUST R
7,ASKHELP,ASKED RELATIVES FRIENDS COLLEAGUES TO HELP    
7,HLPSOC,IMPORTANCE OF SOCIAL USEFULNESS IN A JOB
7,RELHH10,RELATIONSHIP OF PERSON 10 TO HEAD OF HOUSEHOLD
7,SEXFREQ,FREQUENCY OF SEX DURING LAST YEAR
7,PRESTG10,5PLUSRS OCCUPATIONAL PRESTIGE SCORE USING THRESHOLD METHOD (2010)
7,WKSUB1,DOES R OR SPOUSE OR PARTNER HAVE A SUPERVISOR
7,AGE,RBORNAGE OF R AT BORN-AGAIN EXPERIENCE
7,OBEY,SYOBEYS PARENTS WELL-VERSION Y
7,CONEDUC,CONFIDENCE IN EDUCATION
7,LIBMIL,ALLOW MILITARISTS BOOK IN LIBRARY
7,GENDER12,GENDER OF 12TH PERSON (VISITOR)
7,PAWRKSLF,FATHER SELF-EMP. OR WORKED FOR SOMEBODY
7,RELIG,INFUS WOULD BE BETTER IF LESS RELIGIOUS      
7,SEX,UNIONSEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER
7,OBEY,TCHIMPORTANT TO OBEY CHURCH TEACHINGS
7,PRVDOLD,WHO PROVIDES FOR OLD PEOPLE
7,NUMMEN,NUMBER OF MALE SEX PARTNERS SINCE 18
7,NATFAREY,ASSISTANCE TO THE POOR -- VERSION Y
7,PRFMATT,1ATTENDED WITH SPOUSE OR PARTNER
7,PRFMWHY0,OTHER MAJOR REASON IN DECISION TO ATTEND PERF
7,AGE,DPARSHOULD AGED LIVE WITH THEIR CHILDRENAGEDCHLDSHOULD GROWN CHILDREN LIVE WITH PARENTSWEEKSWRKWEEKS R. WORKED LAST YEAR
7,RELATE9,RELATIONSHIP OF 9TH PERSON TO HOUSEHOLD HEAD
7,RELITEN,ASTRENGTH OF AFFILIATION
7,RELSP1,2RELATIONSHIP OF PERSON 12 TO SPOUSE OF HOUSEHO
7,GOD,RS CONFIDENCE IN THE EXISTENCE OF GOD
7,HAPMAR,HAPPINESS OF MARRIAGE
7,SUICIDE3,SUICIDE IF DISHONORED FAMILY
7,LOTR5,I RARELY COUNT ON GOOD THINGS HAPPENING TO ME
7,WHYDISC5,WHY WERE YOU DISCRIMINATED AGAINST
7,BETRLANG,WHICH LANGUAGE R SPEAKS MORE FLUENT
7,DIVLAW,DIVORCE LAWS
7,RACETHMN,WHAT RACE/ETH IS OTHER REFERRING TO
7,REVPUB,ALLOW REVOLUTIONARIES TO PUBLISH BOOKS
7,ADULTS,HOUSEHOLD MEMBERS 18 YRS AND OLDER
7,INDUSGEN,INDUST AIR POLLUTION DANGER TO ENVIR   
7,RACETHAS,POINTS ASSIGNED TO ASIAN AMERICAN
7,WKSUBS,1DOES SUPERVISOR HAVE SUPERVISOR
7,CONARMY,CONFIDENCE IN MILITARY
7,POLATTAK,CITIZEN ATTACKING POLICEMAN WITH FISTS
7,RELHHD2,RELATION OF 2ND PERSON TO HOUSEHOLD HEAD
7,MASEI10,R'S MOTHER'S SOCIOECONOMIC INDEX (2010)
7,PRFMATT,DID R ATTEND ALONE OR WITH OTHERS
7,OLD3,AGE OF 3RD PERSON
7,AWAY1,4IS 14TH PERSON (VISITOR) STAYING ELSEWHERE NOW?
7,SETHRS,HOW ARE YOUR WORKING HOURS DECIDED
7,SPKMIL,ALLOW MILITARIST TO SPEAK
7,AGE,5AGE OF PERSON #5
7,FORM,LTRNDID IT INCLUDE FORMAL TRAINING COURSE         
7,RELIG,INTRELIGIOUS PEOPLE ARE OFTEN TOO INTOLERANT     
7,HAPPY,GENERAL HAPPINESS
7,ARTATT2,ATTENDED WITH CHILD
7,OTHER,2PERSON #2 IS OTHER TYPE OF ACQUAINTANCE
7,FINALTER,CHANGE IN FINANCIAL SITUATION
7,OLD13,AGE OF 13TH PERSON (VISITOR)
7,SOCOMMUN,SPEND EVENING WITH NEIGHBOR
7,INSTAGRM,USE INSTAGRM
7,PASEI10,R'S FATHER'S SOCIOECONOMIC INDEX (2010)
7,WKSUB,DOES R OR SPOUSE HAVE SUPERVISOR
7,SPANKING,FAVOR SPANKING TO DISCIPLINE CHILD
7,PAPRES10,FATHER'S OCCUPATIONAL PRESTIGE SCORE (2010)
7,DISCAFF,YCHANCE BLACKS PROMOTED AHEAD OF WHITES
7,HSMATH,THE HIGHEST LEVEL OF MATH R COMPLETED IN HIGH SCHOOL
7,AGE,"CMEUSIF BORN OUTSIDE USA, WHAT AGE WERE YOU WHEN YOU PERMANENTLY MOVED TO USA"
7,SPPRES10,SPOUSE OCCUPATIONAL PRESTIGE SCORE (2010)
7,PROTEST3,ALLOW DEMONSTRATIONS PROTESTING GOVT
7,COSEI10,INCPERCENTAGE OF $45K+ EARNERS IN COOCC10 BASED ON ACS 2010
7,EVWORK,EVER WORK AS LONG AS ONE YEAR
7,RUSHED,HOW OFTEN R FEELS RUSHED
7,INCOME,77TOTAL FAMILY INCOME
7,SCIFROM,YWHERE GET SCIENCE AND TECHNOLOGY INFO
7,MAR1,0MARITAL STATUS OF 10TH PERSON
7,PRFMATT,2ATTENDED WITH CHILD
7,MAR9,MARITAL STATUS OF 9TH PERSON
7,BIGBANG,SCI KNOWLEDGE: THE UNIVERSE BEGAN WITH A HUGE EXPLOSION
7,MAR8,MARITAL STATUS OF 8TH PERSON
7,FINRELA,OPINION OF FAMILY INCOME
7,LETDIE1,YALLOW INCURABLE PATIENTS TO DIE (FORM 2)
7,PINTERST,USE PINTERST
7,PROTEST1,ALLOW PUBLIC MEETINGS PROTESTING GOVT
7,WHOELSE3,PRESENCE OF OTHERS: SPOUSE PARTNER
7,WLTHWHTS,RICH - POOR
7,EDUC,HIGHEST YEAR OF SCHOOL COMPLETED
7,MAKEJOBS,GOVT CREATE NEW JOBS
7,PARTYID,POLITICAL PARTY AFFILIATION
7,WHOELSE4,PRESENCE OF OTHERS: OTHER RELATIVES
7,MAR1,3MARITAL STATUS OF 13TH PERSON (VISITOR)
7,EDUC,OPEQUAL OPPORTUNITY TO OBTAIN EDUCATION?
7,EVOLVED,SCI KNOWLEDGE: HUMAN BEINGS DEVELOPED FROM ANIMALS
7,SAMPCODE,SAMPLING ERROR CODE
7,RELHH11,RELATIONSHIP OF PERSON 11 TO HEAD OF HOUSEHOLD
7,WWWHR,WWW HOURS PER WEEK
7,WWWHR,WHOURS PER WEEK USING WORK COMPUTER WWW
7,UNION1,DOES R OR SPOUSE OR PARTNER BELONG TO UNION
7,INCOME,TOTAL FAMILY INCOME
7,ETH1,1ST MENTIONED COUNTRY OF ORIGIN                     
7,SPSEI10,EDUCPERCENTAGE OF SOME COLLEGE EDUC IN SPOCC10 BASED ON ACS 2010
7,SPDEG,SPOUSES HIGHEST DEGREE
7,PRFMWHY3,IMP OF WANTING TO SOCIALIZE WITH FRIENDS OR FAM IN DECISION TO ATTEND PERF
7,TRUST,PEOTHERE ARE ONLY A FEW PPL R CAN TRUST COMPLETELY
7,NATFARE,WELFARE
7,AWAY1,IS 1ST PERSON STAYING SOMEWHERE ELSE NOW?
7,CODEG,PARTNERS HIGHEST DEGREE
7,DIVORCE,5DIVORCED IN LAST 5 YRS
7,ETH2,2ND MENTIONED COUNTRY OF ORIGIN                     
7,NATENRGY,DEVELOPING ALTERNATIVE ENERGY SOURCES
7,EVBRKDWN,EVER FELT GOING TO HAVE A NERVOUS BREAKDOWN?    
7,BALLOT,BALLOT USED FOR INTERVIEW
7,HELPSICK,SHOULD GOVT HELP PAY FOR MEDICAL CARE?
7,LIVEWHTS,R FAVORS LIVING IN HALF WHITE NEIGHBORHOOD
7,PARTNRS5,HOW MANY SEX PARTNERS R HAD IN LAST 5 YEARS
7,SUINUM,1PEOPLE R KNOWS SUICIDE OVER LIFETIME
7,MAR10,MARITAL STATUS OF 10TH PERSON
7,RELATE1,2RELATION OF 12TH PERSON (VISITOR) TO HEAD
7,CCTV,CIVIL LIBERTIES - VIDEO SURVEILLANCE
7,RHIINC,RS INCOME IS HIGH
7,SUIMTHS1,HOW MANY MONTHS SINCE CLOSEST SUICIDE
7,TAX,BYLAWDO AUTHORITIES TAX LEGALLY
7,SNSMYEAR,YEAR FIRST JOINED SNS
7,NEWSKILL,I WOULD ACCEPT JOB THAT REQUIRES NEW SKILLS
7,POLINT,1HOW INTERESTED IN POLITICS  
7,SPSCHOOL,GOVT SPENDING ON EDUCATION
7,COOCC10,PARTNERS CENSUS OCCUPATION CODE (2010)
7,FAIR,5PEOPLE FAIR OR NOT
7,WATERGEN,WATER POLLUTION DANGER TO ENVIR   
7,RELHH1,4RELATIONSHIP OF PERSON 14 TO HEAD OF HOUSEHOLD
7,GRNLAWS,GOV RESP TO  MAKE INDUSTRY LESS DAMAGING               
7,NATHEAL,YHEALTH -- VERSION Y
7,DISCAFF,WHITES HURT BY AFF. ACTION
7,SPKCOM,ALLOW COMMUNIST TO SPEAK
7,PARTFULL,WAS R'S WORK PART-TIME OR FULL-TIME?
7,ATTEND,PAFREQ OF R'S DAD'S RELIG SVC ATTENDANCE
7,COMPREND,RS UNDERSTANDING OF QUESTIONS
